4807.627036344775	6371.3519771059855	11.058367315539023
4379.703689213346	6719.773486869741	16.548519055618847
3939.6064665274007	7049.525144375579	21.99273261907964
3488.7778648384237	7360.084845256278	27.377114643228637
3028.684135632754	7651.114944922638	32.68890834647076
2560.7880927804727	7922.455099432324	37.916635091614445
2086.5212927875973	8174.112247194816	43.05022027402187
1607.2624048552061	8406.244981616477	48.08103577058796
1124.3161903927953	8619.146948741542	53.00193118375343
638.9065272585985	8813.224371516266	57.80712422877995
152.16175383748032	8988.978843633724	62.49218269895414
-334.8941248049223	9146.988732759019	67.05395514121977
-821.3351735971828	9287.88791142579	71.49037615244285
-1306.3258327349695	9412.348157393295	75.80028750277913
-1789.1387194637723	9521.070441179749	79.9835024134006
-2269.1368249330594	9614.768208310443	84.04056143177047
-2745.767966385876	9694.157137059134	87.97262076749504
-3218.5505318545597	9759.945699891921	91.78128473419991
-3687.08230775127	9812.830976070862	95.46863856400563
-4151.026299471703	9853.49181991403	99.03709982108614
-4610.105411248492	9882.584968888854	102.48935325591572
-5064.088162864686	9900.741829234863	105.82822706539395
-5512.788366221326	9908.567357342188	109.05668269493371
-5956.0660109525925	9906.63889893578	112.17781289229416
-6393.813355537388	9895.505391283352	115.19473770497311
4774.989849405232	6423.753240037245	13.758745749267424
4349.639781721473	6774.0435355618065	18.36455359193647
3912.360307921904	7105.699078191381	22.91964308045045
3464.5506225671047	7418.282198967968	27.413378080547055
3007.6368723079295	7711.51933461996	31.836008019017992
2543.066291821158	7985.284548897533	36.17859864830917
2072.2985695005077	8239.586930502182	40.43300278120568
1596.7156287745656	8474.60032330687	44.592551234331026
1117.544263597806	8690.666606767469	48.65250614988203
635.961611606831	8888.211676998282	52.60894125875513
153.0776272544017	9067.738070924866	56.45879249588707
-330.0910985175715	9229.818249549746	60.199962741187434
-812.6512082356685	9375.085937656302	63.83143501970363
-1293.7667532726787	9504.200058251661	67.35267442257968
-1772.6765382587496	9617.841802462715	70.76370710422653
-2248.8840378609875	9716.742833333778	74.06636637440947
-2721.923380404119	9801.61273759434	77.2625183433608
-3191.3582196736497	9873.140215659096	80.35406310077556
-3656.7869061726633	9931.994752956618	83.34297435613986
-4117.847795271238	9978.82720174142	86.23133296162837
-4574.224567936926	10014.26940875149	89.02135447428591
-5025.65145360118	10038.933017733414	91.71541095209652
-5471.918259353683	10053.407569590154	94.31604722122384
-5912.875125116624	10058.258015980939	96.82599189485362
-6348.43694061484	10054.021754083356	99.24816346362519
-6778.587376589067	10041.205280561571	101.58567181004692
4511.301856291253	6660.09095782801	17.714288897220015
4081.882428393318	7002.767333570152	21.443372923863432
3641.4676279249525	7326.592761514434	25.114766878974642
3191.4849044303965	7631.259086439539	28.72067705563259
2733.3757885098908	7916.61291435754	32.25411019842431
2268.5847575441435	8182.641352980009	35.70884582988155
1798.5047620014902	8429.483183705517	39.079724421513745
1324.3808959426542	8657.448818189208	42.363161670991786
847.3961361246347	8866.941256622502	45.55635355894178
368.67289643883214	9058.438845050658	48.657171797291376
-110.75245250759781	9232.489892248192	51.66424250806159
-589.9587864015748	9389.705450413907	54.5770305762796
-1068.1380292464582	9530.740104451037	57.39572376822193
-1544.407840459934	9656.2298510246	60.12009047084948
-2018.2369370780261	9766.899085082361	62.751884463223696
-2489.189633435468	9863.464233980407	65.29322251753192
-2956.8550864656795	9946.614788537694	67.74617785826926
-3420.8506132529706	10017.016154381521	70.11281010270118
-3880.825095441682	10075.311494635233	72.39518997844203
-4336.462364598592	10122.122707889977	74.59541916521248
-4787.484477696698	10158.050673290647	76.71564560487477
-5233.654806305829	10183.674883840384	78.7580746257812
-5674.780877009952	10199.552579037765	80.72497623142498
-6110.716914067034	10206.217478241211	82.61868890697329
-6541.366048322765	10204.178206397854	84.44162029851059
4446.871239721164	6715.1390760176155	18.528761573100418
4019.2895996415514	7059.569119833626	21.46968563444408
3580.850333786651	7385.199588569217	24.353913920249063
3133.0326538424056	7691.72899880761	27.175521478826457
2677.386504790682	7978.981919968062	29.92895464244438
2215.4117250743216	8246.96745593764	32.60969442582336
1748.3428912197583	8495.95486368164	35.21528410083254
1277.366083383513	8726.302912880354	37.743834019038935
803.6371535917087	8938.435871623804	40.193858710649195
328.26192813995203	9132.8419676698	42.56432964956383
-147.72729602879554	9310.07044014498	44.85473254654024
-623.3987151196743	9470.72670101836	47.06512613142823
-1097.9510735954182	9615.465233460145	49.1961995260816
-1570.7463479593343	9744.979963463282	51.24932554599549
-2041.2222114960996	9859.96379509525	53.22610194352295
-2508.694773002821	9961.062999643555	55.12753498376648
-2972.8020079247435	10048.976208187338	56.95585784120616
-3433.229840730775	10124.375180131943	58.713321091022436
-3889.6924410922134	10187.902031527332	60.40211966932312
-4341.93317049972	10240.17114711411	62.024404866904284
-4789.725310156486	10281.770529306725	63.58229297333749
-5232.872525024376	10313.262707484879	65.07787102283467
-5671.209032769468	10335.185315518496	66.51320006177782
-6104.599458488279	10348.051431496639	67.89031632808107
-6532.938366618576	10352.349760902998	69.21123070379046
-6956.149470427701	10348.54473281447	70.4779267739738
4574.39215290538	6588.515486865931	17.573321187452674
4153.832551375368	6944.184253399171	19.868212588200805
3722.004766721864	7281.069377082718	22.109432307459606
3280.3729090945485	7598.877625435452	24.292837190684885
2830.4003076577033	7897.479463729202	26.414948061987204
2373.530774740892	8176.895570571999	28.472933943657004
1911.165293971635	8437.285776885772	30.46461534853973
1444.6336366852706	8678.939174068028	32.388482522315456
975.1606905127678	8902.264231589954	34.243724336439705
503.827554543961	9107.777894818686	36.030263521667095
31.5276959449875	9296.092788497548	37.74879408062082
-440.97265506193435	9467.864838138077	39.400444584842305
-912.7103677254545	9623.677143732193	40.98564052308921
-1383.0281145760814	9764.214392150032	42.50584046068018
-1851.337831739197	9890.15962348731	43.96263666941635
-2317.0944502518914	10002.183765941865	45.35765886923544
-2779.804395315256	10100.94655308615	46.69259510092178
-3239.0344577736937	10187.09610745692	47.9692079247097
-3694.4208497046425	10261.267319854082	49.18934609168808
-4145.678272336487	10324.07915508602	50.35495187332957
-4592.608844769922	10376.131014022114	51.46806427175879
-5035.065559772525	10417.9944825653	52.53071175433089
-5472.850591147949	10450.205882993534	53.54467685778269
-5905.843688007414	10473.280898679659	54.511814626115914
-6333.954907063124	10487.709052035949	55.43393481781046
-6757.119195245836	10493.95399958688	56.31279218004285
4475.127056906837	6638.301226006099	17.64514131813719
4055.3411523541345	6995.845475835289	19.41023961203669
3624.433633056205	7334.506351427068	21.123170849880605
3184.0059930402604	7653.961952717394	22.78083253853257
2735.6951700053905	7954.048911128088	24.38062610145972
2280.844470292929	8234.93409725259	25.921482763615696
1820.6973134428335	8496.921951156342	27.40293238834505
1356.4787862346975	8740.38202809872	28.8247540281709
889.373785197648	8965.750776323777	30.187009690800057
420.50310082709984	9173.53076677587	31.490071137183065
-49.1044990804121	9364.28817538347	32.734645515077176
-518.5438353810096	9538.648065250427	33.92179781519806
-987.0680593882062	9697.287131774627	35.0529683904603
-1454.1145854361234	9840.920341768811	36.12995830911112
-1919.0309982941558	9970.206955132391	37.15426351464773
-2381.29983671509	10085.82239447219	38.12760273057101
-2840.5307798415924	10188.443163281476	39.05185520315003
-3296.3681524029394	10278.71883710515	39.92884893551769
-3748.492971622835	10357.27375662573	40.760369118859415
-4196.624810217305	10424.708027585377	41.548163918254744
